run_name,run_dir,model_family,encoder,train_mode,size_hw,epochs,batch,aug,aug_repeats,loss_name,val_loss,val_mIoU,test_loss,test_mIoU,train_time_sec,last_loss,last_val_loss,best_val_loss,best_val_loss_epoch,last_mIoU,last_val_mIoU,best_val_mIoU,best_val_mIoU_epoch,val_mIoU_tail_mean,val_mIoU_tail_std,last_lr,n_epochs_ran,best_model_path,pred_grid_png,loss_png,miou_png,score_main
SEGFORMER_MITB0_FT_512x512_b4_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/SEGFORMER_MITB0_FT_512x512_b4_aug1_ce_dice_e20_seed42,,,finetune,"(512, 512)",20.0,4,True,1,ce_dice,0.30545926094055176,0.7782219648361206,0.27571630477905273,0.7901732325553894,2501.778820991516,0.31884628534317017,0.3035966157913208,0.3035966157913208,11.0,0.7651760578155518,0.7778011560440063,0.7782219648361206,8.0,0.7756563425064087,0.002002922585234046,0.0003000000142492354,11.0,,/home/ui/PROJ9/out/experiments/SEGFORMER_MITB0_FT_512x512_b4_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/SEGFORMER_MITB0_FT_512x512_b4_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/SEGFORMER_MITB0_FT_512x512_b4_aug1_ce_dice_e20_seed42/miou.png,0.7901732325553894
UNET_CONVNEXT_TINY_256x256_b4_aug1_rep1_ce_dice_frozen_e40_seed42,/home/ui/PROJ9/out/experiments/UNET_CONVNEXT_TINY_256x256_b4_aug1_rep1_ce_dice_frozen_e40_seed42,unet,scratch,frozen,"(256, 256)",40.0,4,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
UNET_SCRATCH_1024x1024_b1_aug1_ce_dice_e5_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_1024x1024_b1_aug1_ce_dice_e5_seed42,unet,scratch,scratch,"(1024, 1024)",5.0,1,True,1,ce_dice,0.8840097784996033,0.5270887017250061,0.8199281096458435,0.5428440570831299,2428.6485776901245,0.5363292098045349,0.8840097784996033,0.8840097784996033,5.0,0.6609516143798828,0.5270887017250061,0.5270887017250061,5.0,0.4594300389289856,0.0515567772090435,0.0003000000142492354,5.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_1024x1024_b1_aug1_ce_dice_e5_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_1024x1024_b1_aug1_ce_dice_e5_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_1024x1024_b1_aug1_ce_dice_e5_seed42/miou.png,0.5428440570831299
UNET_SCRATCH_1024x1024_b2_aug1_ce_dice_e5_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_1024x1024_b2_aug1_ce_dice_e5_seed42,unet,scratch,scratch,"(1024, 1024)",5.0,2,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42,unet,scratch,scratch,"(128, 128)",5.0,8,False,1,ce,0.3678223788738251,0.6281362175941467,0.3359902501106262,0.6488019227981567,1182.3437721729279,0.3274695575237274,0.3678223788738251,0.3678223788738251,5.0,0.6495575904846191,0.6281362175941467,0.6281362175941467,5.0,0.5478984713554382,0.08444957435131073,0.0010000000474974513,5.0,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42.keras,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug0_rep1_ce_e5_seed42/miou.png,0.6488019227981567
UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42,unet,scratch,scratch,"(128, 128)",10.0,8,True,1,ce,0.4204734265804291,0.6043614149093628,0.3778952956199646,0.6309226751327515,2367.6531479358673,0.4205125570297241,0.4204734265804291,0.41864264011383057,8.0,0.5888954997062683,0.6043614149093628,0.6043614149093628,10.0,0.5835950970649719,0.014095175080001354,0.0010000000474974513,10.0,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42.keras,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_128x128_b8_aug1_rep1_ce_e10_seed42/miou.png,0.6309226751327515
UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42,unet,scratch,scratch,"(256, 256)",5.0,4,False,1,ce,0.3452959954738617,0.64772629737854,0.31434258818626404,0.6710139513015747,1466.4445674419403,0.3018213212490082,0.37088218331336975,0.3452959954738617,4.0,0.6731981039047241,0.631090521812439,0.64772629737854,4.0,0.5928700566291809,0.04737111181020737,0.0010000000474974513,5.0,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42.keras,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug0_rep1_ce_e5_seed42/miou.png,0.6710139513015747
UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42,unet,scratch,scratch,"(256, 256)",10.0,4,True,1,ce_dice,0.5261054039001465,0.6593362092971802,0.47032541036605835,0.6814644932746887,2958.684038877487,0.5263623595237732,0.5261054039001465,0.5261054039001465,10.0,0.6502110958099365,0.6593362092971802,0.6593362092971802,10.0,0.6486878395080566,0.010604465380311012,0.0010000000474974513,10.0,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42.keras,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e10_seed42/miou.png,0.6814644932746887
UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42,unet,scratch,scratch,"(256, 256)",40.0,4,True,1,ce_dice,0.3502121567726135,0.7538622617721558,0.3142503499984741,0.7718981504440308,11925.037594079971,0.3447926640510559,0.35718080401420593,0.3502121567726135,37.0,0.7511110305786133,0.7526562213897705,0.7538622617721558,37.0,0.7526122331619263,0.0010895263403654099,0.0002500000118743628,40.0,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42.keras,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_256x256_b4_aug1_rep1_ce_dice_e40_seed42/miou.png,0.7718981504440308
UNET_SCRATCH_512x512_b1_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b1_aug1_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,1,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
UNET_SCRATCH_512x512_b1_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b1_aug1_ce_dice_e20_seed42,unet,scratch,scratch,"(512, 512)",20.0,1,True,1,ce_dice,0.5259243249893188,0.6930452585220337,0.5127303600311279,0.701268196105957,4694.715873479843,0.36414834856987,0.5865548253059387,0.5259243249893188,19.0,0.7617074251174927,0.6602919101715088,0.6930452585220337,19.0,0.672559380531311,0.015458058565855026,0.0002500000118743628,20.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b1_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b1_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b1_aug1_ce_dice_e20_seed42/miou.png,0.701268196105957
UNET_SCRATCH_512x512_b2_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b2_aug1_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,2,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
UNET_SCRATCH_512x512_b4_aug0_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug0_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,4,False,1,ce_dice,0.39543721079826355,0.7290469408035278,0.3548796772956848,0.7482746839523315,5295.170730113983,0.30974844098091125,0.4245769679546356,0.39543721079826355,8.0,0.7717335224151611,0.7141445279121399,0.7290469408035278,8.0,0.7018864750862122,0.01742038130760193,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug0_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug0_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug0_ce_dice_e10_seed42/miou.png,0.7482746839523315
UNET_SCRATCH_512x512_b4_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,4,True,1,ce_dice,0.46411368250846863,0.6897104382514954,0.41874024271965027,0.7076982855796814,2547.8496391773224,0.4990319609642029,0.46411368250846863,0.46411368250846863,10.0,0.6678864359855652,0.6897104382514954,0.6897104382514954,10.0,0.6653987765312195,0.016800595447421074,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e10_seed42/miou.png,0.7076982855796814
UNET_SCRATCH_512x512_b4_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e20_seed42,unet,scratch,scratch,"(512, 512)",20.0,4,True,1,ce_dice,0.38748079538345337,0.7364894151687622,0.3472789525985718,0.7538447380065918,4372.457033157349,0.40189212560653687,0.42549899220466614,0.38748079538345337,19.0,0.7233752012252808,0.7118263244628906,0.7364894151687622,19.0,0.7230304479598999,0.008370320312678814,0.0003000000142492354,20.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b4_aug1_ce_dice_e20_seed42/miou.png,0.7538447380065918
UNET_SCRATCH_512x512_b6_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b6_aug1_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,6,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
UNET_SCRATCH_512x512_b8_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b8_aug1_ce_dice_e10_seed42,unet,scratch,scratch,"(512, 512)",10.0,8,True,1,ce_dice,0.4676118791103363,0.6867033839225769,0.4180785119533539,0.7085892558097839,4345.776672363281,0.5112118124961853,0.4676118791103363,0.4676118791103363,10.0,0.6589465141296387,0.6867033839225769,0.6867033839225769,10.0,0.6521987318992615,0.01806190051138401,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b8_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b8_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/UNET_SCRATCH_512x512_b8_aug1_ce_dice_e10_seed42/miou.png,0.7085892558097839
VGG16_FROZEN_1024x1024_b1_aug1_ce_dice_e5_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_1024x1024_b1_aug1_ce_dice_e5_seed42,unet,vgg16,frozen,"(1024, 1024)",5.0,1,True,1,ce_dice,0.5491673946380615,0.6753692030906677,0.5173672437667847,0.700302004814148,4471.592334032059,0.5517500042915344,0.5491673946380615,0.5491673946380615,5.0,0.6651656627655029,0.6753692030906677,0.6753692030906677,5.0,0.6334397196769714,0.02531915344297886,0.0003000000142492354,5.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_1024x1024_b1_aug1_ce_dice_e5_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_1024x1024_b1_aug1_ce_dice_e5_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_1024x1024_b1_aug1_ce_dice_e5_seed42/miou.png,0.700302004814148
VGG16_FROZEN_256x256_b4_aug1_ce_dice,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_256x256_b4_aug1_ce_dice,unet,vgg16,frozen,"(256, 256)",,4,True,1,ce_dice,0.4287886917591095,0.7170036435127258,0.37529608607292175,0.739793062210083,12095.548187732697,0.36581113934516907,0.42953169345855713,0.4249940514564514,28.0,0.7418645024299622,0.7169533967971802,0.7170036435127258,38.0,0.7163993120193481,0.0005033311317674816,0.0001250000059371814,40.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_256x256_b4_aug1_ce_dice/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_256x256_b4_aug1_ce_dice/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_256x256_b4_aug1_ce_dice/miou.png,0.739793062210083
VGG16_FROZEN_512x512_b1_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b1_aug1_ce_dice_e20_seed42,unet,vgg16,frozen,"(512, 512)",20.0,1,True,1,ce_dice,0.484939306974411,0.7015471458435059,0.4479062855243683,0.7202216386795044,5484.107699394226,0.39296576380729675,0.484939306974411,0.484939306974411,20.0,0.746902585029602,0.7015471458435059,0.7015471458435059,20.0,0.6867542266845703,0.01201503537595272,0.0002500000118743628,20.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b1_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b1_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b1_aug1_ce_dice_e20_seed42/miou.png,0.7202216386795044
VGG16_FROZEN_512x512_b4_aug0_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug0_ce_dice_e10_seed42,unet,vgg16,frozen,"(512, 512)",10.0,4,False,1,ce_dice,0.419802725315094,0.7200237512588501,0.371169775724411,0.7407772541046143,6088.71731877327,0.2960740625858307,0.4401969015598297,0.419802725315094,8.0,0.7851642966270447,0.711307942867279,0.7200237512588501,8.0,0.7088984251022339,0.007521307561546564,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug0_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug0_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug0_ce_dice_e10_seed42/miou.png,0.7407772541046143
VGG16_FROZEN_512x512_b4_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e10_seed42,unet,vgg16,frozen,"(512, 512)",10.0,4,True,1,ce_dice,0.4457011818885803,0.7034378051757812,0.3984925448894501,0.7269145250320435,6796.812620401382,0.4891979992389679,0.4521874189376831,0.4457011818885803,9.0,0.6798515319824219,0.6980178356170654,0.7034378051757812,9.0,0.6966160535812378,0.004901955369859934,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e10_seed42/miou.png,0.7269145250320435
VGG16_FROZEN_512x512_b4_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e20_seed42,unet,vgg16,frozen,"(512, 512)",20.0,4,True,1,ce_dice,0.40971168875694275,0.7289785146713257,0.36224687099456787,0.7487771511077881,4839.3196132183075,0.4350809156894684,0.40971168875694275,0.40971168875694275,20.0,0.709406852722168,0.7289785146713257,0.7289785146713257,20.0,0.7220395803451538,0.008761894889175892,0.0003000000142492354,20.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b4_aug1_ce_dice_e20_seed42/miou.png,0.7487771511077881
VGG16_FROZEN_512x512_b6_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b6_aug1_ce_dice_e10_seed42,unet,vgg16,frozen,"(512, 512)",10.0,6,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
VGG16_FROZEN_512x512_b8_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b8_aug1_ce_dice_e10_seed42,unet,vgg16,frozen,"(512, 512)",10.0,8,True,1,ce_dice,0.44007226824760437,0.7048468589782715,0.3913647532463074,0.7269096374511719,2629.749762535095,0.5040196180343628,0.43998557329177856,0.43998557329177856,10.0,0.6705963611602783,0.7041276693344116,0.7048468589782715,9.0,0.6961325407028198,0.009286170825362206,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b8_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b8_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FROZEN_512x512_b8_aug1_ce_dice_e10_seed42/miou.png,0.7269096374511719
VGG16_FT_1024x1024_b1_aug1_ce_dice_e5_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_1024x1024_b1_aug1_ce_dice_e5_seed42,unet,vgg16,finetune,"(1024, 1024)",5.0,1,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
VGG16_FT_256x256_b4_aug1_ce_dice,/home/ui/PROJ9/out/experiments/VGG16_FT_256x256_b4_aug1_ce_dice,unet,vgg16,finetune,"(256, 256)",,4,True,1,ce_dice,0.36784419417381287,0.7465164661407471,0.3222261369228363,0.768835186958313,10008.115595817566,0.40006303787231445,0.3840884566307068,0.36784419417381287,29.0,0.7208782434463501,0.7401118278503418,0.7465164661407471,29.0,0.7328445315361023,0.01306669320911169,0.0010000000474974513,30.0,/home/ui/PROJ9/out/experiments/VGG16_FT_256x256_b4_aug1_ce_dice/best_model.keras,/home/ui/PROJ9/out/experiments/VGG16_FT_256x256_b4_aug1_ce_dice/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FT_256x256_b4_aug1_ce_dice/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FT_256x256_b4_aug1_ce_dice/miou.png,0.768835186958313
VGG16_FT_512x512_b1_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b1_aug1_ce_dice_e20_seed42,unet,vgg16,finetune,"(512, 512)",20.0,1,True,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
VGG16_FT_512x512_b4_aug0_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug0_ce_dice_e10_seed42,unet,vgg16,finetune,"(512, 512)",10.0,4,False,1,ce_dice,,,,,,,,,,,,,,,,,,,,,,
VGG16_FT_512x512_b4_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e10_seed42,unet,vgg16,finetune,"(512, 512)",10.0,4,True,1,ce_dice,0.35207676887512207,0.7594614028930664,0.30983293056488037,0.7782354950904846,6732.097546815872,0.39083871245384216,0.35207676887512207,0.35207676887512207,10.0,0.7323867082595825,0.7594614028930664,0.7594614028930664,10.0,0.7442007064819336,0.013854237273335457,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e10_seed42/miou.png,0.7782354950904846
VGG16_FT_512x512_b4_aug1_ce_dice_e20_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e20_seed42,unet,vgg16,finetune,"(512, 512)",20.0,4,True,1,ce_dice,0.29462549090385437,0.7970172762870789,0.26263993978500366,0.8114193677902222,6715.994060516357,0.33084985613822937,0.29462549090385437,0.29462549090385437,20.0,0.7657116055488586,0.7970172762870789,0.7970172762870789,20.0,0.7845232486724854,0.010144459083676338,0.0003000000142492354,20.0,,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e20_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e20_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b4_aug1_ce_dice_e20_seed42/miou.png,0.8114193677902222
VGG16_FT_512x512_b8_aug1_ce_dice_e10_seed42,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b8_aug1_ce_dice_e10_seed42,unet,vgg16,finetune,"(512, 512)",10.0,8,True,1,ce_dice,0.3225792646408081,0.7717456221580505,0.2915990352630615,0.7867031693458557,3709.880918979645,0.3729974925518036,0.3225792646408081,0.3225792646408081,10.0,0.7382088899612427,0.7717456221580505,0.7717456221580505,10.0,0.7514874935150146,0.01805652119219303,0.0003000000142492354,10.0,,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b8_aug1_ce_dice_e10_seed42/pred_grid.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b8_aug1_ce_dice_e10_seed42/loss.png,/home/ui/PROJ9/out/experiments/VGG16_FT_512x512_b8_aug1_ce_dice_e10_seed42/miou.png,0.7867031693458557
